"conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username";;;;;;
"1.80E+18,Fri Dec 29 08:48:19 +0000 2023,10,@jissookkiim Aku juga korban bullying 4 tahun (smp 3 tahun + SMA 1 tahun) sampek aku gak naik kelas dan buat aku stress ini tolong bullying ini jangan di budidayakan lah stress orang2 cok kalo lu gak suka sama orangnya yaudah bukannya malah nyiksa pukul tendang malah jadi korban stress..,1.80E+18,,jissookkiim,in,""Semarang Timur, Indonesia"",0,2,0,https://x.com/RicoVelder01/status/1799105084854538633,1.66E+18,RicoVelder01";;;;;;
"1.80E+18,Fri Dec 29 08:54:59 +0000 2023,663,@kdrama_menfess Bitch X Rich tuh kaya break the rules drakor pembullyan anjir. aturan drakor bullying gitu kita sebagai penonton dibuat gedeg sama pembully nya yak. DI DRAMA INI DIBIKIN GEDEG SAMA TOKOH UTAMA &amp"; PEMBULLY-NYA. Protagonis &amp;" antagonis sama sama bikin emosi https://t.co/lTuQi1Hzec,1.80E+18,https://pbs.twimg.com/media/GPeuvkSb0AERK5B.jpg,kdrama_menfess,in,,10,18,41,https://x.com/uplusmeitslove/status/1799098712989577618,2984020166,uplusmeitslove";;;;
"1.80E+18,Fri Dec 29 08:58:23 +0000 2023,8,@nassalllvouce Ya kan sebenernya ada opsi mengkritik perilaku tanpa memandang fisiknya tapi orang lebih suka ngerendahin fisik orang lain so that's still bullying,1.80E+18,,nassalllvouce,in,On their 20s,0,1,0,https://x.com/baeuxcob/status/1800405330528284828,1.24E+18,baeuxcob";;;;;;
"1.80E+18,Fri Dec 29 09:38:47 +0000 2023,18,Kalian ber-10 kalo tetep ngotot gk mau minta maaf apa gk takut masalah ini jd semakin gedhe terus dilirik fandom lain &amp";" non kpop? Percaya deh kalo sampe non kpop tau bullying yg kalian dapet bakal lebih parah dr ini soalnya dilihat dari sisi manapun kalian tuh emang salah ,1.80E+18,,,in,,1,1,5,https://x.com/olayyslayy/status/1801081860220702847,1.75E+18,olayyslayy";;;;;
"1.80E+18,Fri Dec 29 09:39:34 +0000 2023,16,Gua yang dulu korban bullying juga sampai sakit sakitan dan diem diem aja. Pengen gua buktiin sekarang kalau rasa takut yang gua punya juga gak bisa ngalangin gua buat mengekspresikan diri gua buat ngebela temen gua.,1.80E+18,,,in,personal acc,0,0,0,https://x.com/jissookkiim/status/1799036296255705275,1.41E+18,jissookkiim";;;;;;
"1.80E+18,Fri Dec 29 09:44:59 +0000 2023,15077,dari 3 drama thriller &amp";" bullying ini sejauh ini mana yang selera kalian banget? alias kalian paling suka? kdm https://t.co/A9rGKhCtJi,1.80E+18,https://pbs.twimg.com/media/GPeojlgbUAAJqPR.jpg,,in,Rules 👇,1147,1648,987,https://x.com/kdrama_menfess/status/1799091910205915453,1.01E+18,kdrama_menfess";;;;;
"1.80E+18,Fri Dec 29 09:58:08 +0000 2023,4,i would never understand the concept of bullying kayak gue yg jelek kenapa lu yg kesel,1.80E+18,,,in,sky cassino,0,0,0,https://x.com/seiamasawa/status/1800090673695330693,1.45E+18,seiamasawa";;;;;;
"1.80E+18,Fri Dec 29 10:00:15 +0000 2023,25,Dibuat seolah-olah semua padahal ditujukan untuk 1 org. Here criticizing there bullying. A two-faced person,1.80E+18,,,in,,0,1,0,https://x.com/Zyyncake74962/status/1798933964952162728,1.71E+18,Zyyncake74962";;;;;;
"1.80E+18,Fri Dec 29 10:09:31 +0000 2023,6,Selamatkan Generasi Muda Partai Demokrat Dorong Peran Aktif Orang Tua Cegah Bullying https://t.co/Y54034d9l3,1.80E+18,https://pbs.twimg.com/ext_tw_video_thumb/1800750371880751104/pu/img/t61FmmMljQSL10hv.jpg,,in,Jakarta Capital Region,0,1,3,https://x.com/PDemokrat/status/1800750631063568535,248199104,PDemokrat";;;;;;
"1.80E+18,Fri Dec 29 10:59:56 +0000 2023,8,BINLUH BULLYING KEPADA ANAK MI AL-HUDA WARUJAYENG KEC.TANJUNGANOM KAB.NGANJUK #divhumaspolri #humaspoldajatim #polisi #polresnganjuk #kapolresnganjuk #muhammadchaniago2003 #polisinganjuk #semangatmelayani #bolokuompolisi #polisinganjuk https://t.co/HEYfi8avcn,1.80E+18,https://pbs.twimg.com/ext_tw_video_thumb/1799599034392551424/pu/img/t-WoBrjqLAGXpFsd.jpg,,in,,11,0,1,https://x.com/HumasPolresNga3/status/1799599311514488973,1.62E+18,HumasPolresNga3";;;;;;
"1.80E+18,Fri Dec 29 11:08:43 +0000 2023,9,@tanyakanrl Memang rasis cuma ya gimana ‍️ dari dulu emang udah terkenal rasisnya dan mental bully. Disana bullying pun gak ada yang ditanggung kasusnya masih banyak yg tutup mata. Biarin aja lah gak ada urusan.,1.80E+18,,tanyakanrl,in,Fore,0,0,0,https://x.com/br4at/status/1799303634163003777,8.44E+17,br4at";;;;;;
"1.77E+18,Fri Dec 29 11:10:45 +0000 2023,21406, buat Safrina dan teman² circle lo itu sumpah lo pada jahat banget sih. udah plagiarisme terus bullying. kasian korban seperti diintimidasi https://t.co/JOSdMiJY5i,1.77E+18,https://pbs.twimg.com/media/GJv6wgCbMAAyMAz.jpg,,in,Indonesia,222,344,2639,https://x.com/tanyakanrl/status/1773286593723318548,1.33E+18,tanyakanrl";;;;;;
"1.80E+18,Fri Dec 29 11:45:37 +0000 2023,35, TW // CW //BULLYING GUYS AYO UP KASUS INI!! KORBAN DIBULLY SAMPE MENINGGAL https://t.co/rU8WbzO3Tl,1.80E+18,https://pbs.twimg.com/media/GPdzkvPbMAAvAh4.jpg,,in,Indonesia,1,4,13,https://x.com/tanyarlfes/status/1799033656272670976,1371650588,tanyarlfes";;;;;;
"1.13E+18,Fri Dec 29 14:16:50 +0000 2023,4408,Ketika tokoh Aceh mendesak Referendum sikap yg muncul bukan empati kewarganegaraan agar tetap bersatu justru yg muncul adl sikap permusuhan politik melalui bullying mengejek kapasitas daerah itu mampu berdiri mandiri.,1.13E+18,,,in,,75,474,1139,https://x.com/Dahnilanzar/status/1133967801499115520,194987317,Dahnilanzar";;;;;;
"1.05E+18,Fri Dec 29 14:19:56 +0000 2023,2872,Tarif pelaporan: Korupsi 200 jt. Narkoba 300 jt Teroris 500 jt. Trafficking 200 jt. Bullying 50 jt. Illegal Logging 1 Milyar. Illegal Fishing 250 jt. Illegal Mining 400 jt. (Lanjutkan sampai negara bangkrut!),1.05E+18,,,in,Jakarta,311,1200,1227,https://x.com/Fahrihamzah/status/1049971683669360640,120968478,Fahrihamzah";;;;;;
"1.80E+18,Fri Dec 29 14:31:17 +0000 2023,3,@_nagininagini @monarkink @intinyadeh Cantikan korbannya ah. Ini lg bahas bullying ya jgn muji2 kriminal!,1.80E+18,,_nagininagini,in,⚠️my acc my rules ,0,0,0,https://x.com/designedbyAnn/status/1799211166536990987,1.67E+18,designedbyAnn";;;;;;
"1.80E+18,Fri Dec 29 14:54:14 +0000 2023,7,@Ita_Icupuchino @TMIHARINI betul kebanyakan sekolah lepas tangan karena khawatir nama baik sekolah jadi jelek pdhl kalo mereka sadar dengan tidak mengatasi kasus bullying dengan baik aja nama sekolah mereka justru makin jelek,1.80E+18,,Ita_Icupuchino,in,kdr,0,2,0,https://x.com/jiyonekooo/status/1800421107033641333,1.73E+18,jiyonekooo";;;;;;
"1.80E+18,Fri Dec 29 15:07:46 +0000 2023,2,Opini tolol memamg selalu ada di setiap hal viral. Bacot bacot bullying memang si muka muka jelek itu gak melakukan bullying juga ke anak anak Gaza? Konten mereka si muka muka jelek juga bisa masuk konten bullying.,1.80E+18,,,in,,0,0,0,https://x.com/TERClPTA/status/1800150085134922132,1.15E+18,TERClPTA";;;;;;
"1.80E+18,Fri Dec 29 15:08:29 +0000 2023,13,nah iniloh maksudkuu.. sebenernya kita beneran concern sama masalah utamanya apa cuma mau mass bullying aja?? wkwkw,1.80E+18,,,in,,0,0,0,https://x.com/CSANVIBE/status/1800506526651879817,1.55E+18,CSANVIBE";;;;;;
"1.80E+18,Fri Dec 29 15:12:44 +0000 2023,2,Pelaku bullying ini bener2 harus di hukum seberat2nya sih. Mereka tuh ngebully dengan sadar lho. Ini sampe meninggal dan keluarganya ga ada rasa bersalah sama sekali. Ortunya bisa dapet hukuman jg ga sih? Ga tau malu banget anak2nya udah py bibit pembunuh masih aja dibela.,1.80E+18,,,in,,0,0,0,https://x.com/AquilaOricon/status/1800385098334060569,1.48E+18,AquilaOricon";;;;;;
"1.80E+18,Fri Dec 29 15:15:24 +0000 2023,2,ini ga cuma berlaku buat berita genoside palestine bullying atau info2 lainnya juga buat narik engagement view! dapet duit semua dari ngejatohin orang2. gaada bedanya juga km sama yang lainnya,1.80E+18,,notcalestya,in,,0,0,0,https://x.com/notcalestya/status/1800615898279202904,1.48E+18,notcalestya";;;;;;
"1.80E+18,Fri Dec 29 15:22:04 +0000 2023,3,@RadioElshinta Ya ampun. Sekolah sekolah harus memberikan pelajaran atau edukasi mengenai Bahaya Bullying. Tiap tahun kasus Bullying di Indonesia semakin memprihatinkan. Gurune kerjo Opo Coookk ?,1.80E+18,,RadioElshinta,in,Indonesia,0,2,3,https://x.com/HariMusola/status/1799969891854012898,1.67E+18,HariMusola";;;;;;
"1.80E+18,Fri Dec 29 15:24:27 +0000 2023,1,Kasubbagpsipol Bagpsi Biro SDM Polda Jateng Kompol Adi Nugroho S.Psi. M.Psi. Psikolog beserta Tim menggelar Edukasi Kesehatan Mental dan Bullying bertempat di SMP Teuku Umar Semarang Selasa (11/6/2024). https://t.co/bNv4VFjRIw,1.80E+18,https://pbs.twimg.com/ext_tw_video_thumb/1800580422256181249/pu/img/b04VDmtFHYdPVQ-0.jpg,,in,,0,1,0,https://x.com/poldajateng_/status/1800580687554285878,2558329639,poldajateng_";;;;;;
"1.80E+18,Fri Dec 29 15:25:10 +0000 2023,5,Demokrat dorong peran aktif orang tua cegah bullying. Dede Yusuf @_dedeyusuf Anggota @DPR_RI Fraksi @PDemokrat https://t.co/h3HDEI0jet,1.80E+18,https://pbs.twimg.com/amplify_video_thumb/1800729048676724736/img/Iv7fuGeefmsgUEqU.jpg,,in,jakarta,0,0,1,https://x.com/FPD_DPR/status/1800731500218110337,500971801,FPD_DPR";;;;;;
"1.80E+18,Fri Dec 29 15:45:44 +0000 2023,13,abis nonton ini ya Allah sedih bgt jirrrrr gw sepanjang nonton cuma NANGIS.... film china bagus bgt :( tentang struggle siswi korban bullying &lt";"/3 judulnya Better Days. https://t.co/q3h969HdqG,1.80E+18,https://pbs.twimg.com/media/GPstYjebsAALScK.png,,in,byf pls check my rentry,0,6,0,https://x.com/kyeomisol/status/1800082487009563085,1.31E+18,kyeomisol";;;;;
"1.69E+18,Fri Dec 29 15:59:05 +0000 2023,8663,Memang kita sejatinya belom bisa terlalu terbuka sama gaji masing2 banyak yg kagetan/iri padahal ya normal2 aja ini kalo finance mah Udah gitu perasaan dengkinya diubah jadi bullying/face-shaming pula. Ya pantes lo pada yg demen nyinyir hidupnya ga kemana2~,1.69E+18,,,in,Indonesia,185,272,1975,https://x.com/ezash/status/1686895939842441217,105080250,ezash";;;;;;
"1.80E+18,Fri Dec 29 16:15:11 +0000 2023,1,Tim Psikologi Polres Probolinggo memberikan sosialisasi Psikologi kepada siswa-siswi SMKN 1 Kraksaan dalam rangka Hari Bhayangkara Ke-78. Kegiatan ini bertujuan agar tidak ada kasus Bullying yang terjadi di lingkungan sekolah. https://t.co/MazwBtZMJ9,1.80E+18,https://pbs.twimg.com/ext_tw_video_thumb/1801140481243688960/pu/img/uL35gQ-iCJimls3P.jpg,,in,,0,0,0,https://x.com/BantaranSektor/status/1801141228660314491,1.32E+18,BantaranSektor";;;;;;
"1.80E+18,Fri Dec 29 16:18:04 +0000 2023,4,@Bl3ss3dSoul @paperandsun @TMIHARINI Ini udh sangkut pautnya nyawa yah anjeng fak buat lo semua yg masih membela pelaku bullying mereka ga pantas di kasihani they even didn't deserve title as human being,1.80E+18,,Bl3ss3dSoul,in,,0,0,0,https://x.com/Eden17527/status/1800436156884263053,1.74E+18,Eden17527";;;;;;
"1.80E+18,Fri Dec 29 16:31:06 +0000 2023,2,if emak emak yg dimaksud mecahin mainan makan yg dikulkas tanpa izin main lumpur dibanding dgn bullying bodysh4mming d0xxing indeed go mad,1.80E+18,,,in,my acc my rules,0,0,2,https://x.com/AaronDVankov/status/1800733861518905526,1.75E+18,AaronDVankov";;;;;;
"1.26E+18,Fri Dec 29 16:43:55 +0000 2023,4371,Kalau lagi baper memang susah menangkap maksud kalimat secara utuh. Liat satu kata yg gak disuka langsung meledak kayak kaca pecah.. Dan gua baru tahu. Disana yang baper bukan cuman satu dua orang aja. Satu partai sodara. https://t.co/LfOjRZnHH7,1.26E+18,,,in,Indonesia,99,865,676,https://x.com/Dennysiregar7/status/1257563186208755714,4780649298,Dennysiregar7";;;;;;
"1.80E+18,Fri Feb 21 11:50:27 +0000 2020,12,@kumikumidaw @RodriChen Bullying emang salah tapi yg satunya tobat yg satunya enggak,1.80E+18,,kumikumidaw,in,,0,1,0,https://x.com/liliumsativum/status/1800093054524936339,1.28E+18,liliumsativum";;;;;;
"1.80E+18,Fri Feb 23 12:20:43 +0000 2024,4,@FOODFESS2 bagus mengurangi witch hunt bullying online doxxxing dan ungkit ungkit likes ini likes itu,1.80E+18,,FOODFESS2,in,,0,0,0,https://x.com/elfvido/status/1800973879323787800,74099399,elfvido";;;;;;
"1.80E+18,Fri Jan 27 11:16:42 +0000 2023,7,Padahal yg berdiri di samping Hyunsuk hanya @treasuremembers #Skies dan beberapa #kindTeume aja. Kamu mainnya kurang jauh apa bagaimana si say Hyunsuk jadi bahan bullying sama fandom sendiri kamu gak taukah? Coba cek dan ricek dulu sblm nge-tweet. Fandom mana yg kamu maksud?,1.80E+18,,,in,Hyunseok's heart,0,2,0,https://x.com/imSukie_s777/status/1801132986953499033,1.66E+18,imSukie_s777";;;;;;
"1.74E+18,Fri Jan 27 11:16:43 +0000 2023,29203,Debat diframing jadi bullying ini gimana deh. Bubarin aja lomba debat di sekolah-kuliah. Kalian semua bully!!!!,1.74E+18,,,in,""Yogyakarta, Indonesia"",517,288,7397,https://x.com/nabiylarisfa/status/1744535746017657173,37574084,nabiylarisfa";;;;;;
"1.80E+18,Fri Jan 27 11:16:44 +0000 2023,413,𝙆𝙚𝙣𝙖𝙥𝙖 𝘽𝙤𝙞𝙠𝙤𝙩 𝙆𝙚𝙧𝙟𝙖𝙨𝙖𝙢𝙖 𝙉𝘾𝙏 𝙭 𝙎******𝙠 ? Silakan dibaca dipahami dan dibagikan ya! Mari bersama ajak banyak orang untuk melakukan boikot yang efektif tanpa melakukan hate speech atau bullying terhadap member. https://t.co/ltCgRzMzJE,1.80E+18,https://pbs.twimg.com/media/GPmJ4INaYAEOIQs.jpg,nctzenhumanity,in,,2,6,245,https://x.com/nctzenhumanity/status/1799622023062434274,1.58E+18,nctzenhumanity";;;;;;
"1.80E+18,Fri Jan 27 11:16:46 +0000 2023,5,@zomet13 Netejen kalo soal bullying paling semangat emang energinya berlebih kaya kasus pelakoran digali terus ,1.80E+18,,zomet13,in,""Bekasi Selatan, Indonesia"",0,0,0,https://x.com/vadalaaa/status/1800371619254427809,1.45E+18,vadalaaa";;;;;;
"1.80E+18,Fri Jan 27 11:16:49 +0000 2023,5,baru prompt yh #kazuscara tw // suicide bullying mention disorder (skizofrenia) family dysfunction kunikuzushi dan scara anak kembar. kuni tinggal sama ei di inazuma scara sama tante nahida di sumeru. suatu hari scara dapet kabar kalo kuni bunuh diri.,1.80E+18,,,in,si/hir — major,0,1,0,https://x.com/arlecchy/status/1798409845185593620,1.32E+18,arlecchy";;;;;;
"1.80E+18,Fri Jan 27 11:44:03 +0000 2023,2,@tanyakanrl BULLYING WKWKKWKWKW GA KUAT BANGet,1.80E+18,,tanyakanrl,in,kampung durian runtuh,0,0,0,https://x.com/viviizraaa/status/1798960908577951880,1.10E+18,viviizraaa";;;;;;
"1.80E+18,Fri Jan 27 11:51:49 +0000 2023,5,Mengingat kembali bahwa netizen Indonesia memiliki sikap terburuk di media sosial tampaknya niatan mereka membela Palestina hanya menyalurkan hobi bullying dan bukan simpati atau kemanusiaan. Miris! ,1.80E+18,,,in,Jakarta Capital Region,1,0,7,https://x.com/muldirun/status/1800691448435945640,1.25E+18,muldirun";;;;;;
"1.80E+18,Fri Jan 27 11:53:44 +0000 2023,2,spill kelakuan orang jahat masuk cyber bullying cowok gw.,1.80E+18,,,in,minor,4,4,2,https://x.com/deraaeth/status/1798149591768215845,1.72E+18,deraaeth";;;;;;
"1.80E+18,Fri Jan 27 12:02:58 +0000 2023,4,@joonieyummy Dan akibat yg bisa diberikan bisa dengan cara yang lebih adab no? Bullying them won't make us any better.,1.80E+18,,joonieyummy,in,he/him/his,1,1,1,https://x.com/Chaemade/status/1800414981294608439,1.60E+18,Chaemade";;;;;;
"1.80E+18,Fri Jan 27 12:03:42 +0000 2023,18,kurang kurangin deh guys... ‍ ga sejalan boleh tp ga sambil slutshaming apalagi verbal bullying kan bisa....,1.80E+18,,,in,,0,1,1,https://x.com/kkumikkuji/status/1800371268165992600,1.28E+18,kkumikkuji";;;;;;
"1.80E+18,Fri Jan 27 12:10:03 +0000 2023,1,Kasat Binmas Polres Mimika berama anggota Bhabinkamtibmas melaksanakan Giat edukasi dampak Bullying bagi anak yang bertempat di SMP N 4 Tikika Jl. Cendrawasih SP 3 https://t.co/DTQNuhT3EO,1.80E+18,https://pbs.twimg.com/media/GP8DNO-agAA9cwN.jpg,,in,""Papua, Indonesia"",0,0,0,https://x.com/resmimika32/status/1801161912471974098,1.25E+18,resmimika32";;;;;;
"1.80E+18,Fri Jan 27 12:13:14 +0000 2023,27, Awas lu nanti kena diancem sama pelaku SUMPAH GUA PAS BIKIN THREAD INI GADA KEPIKIRAN TAKUT harus nya lu pada yang mikir gimana rasanya jadi korban bullying bertahun tahun sampai mental lu yang hancur. Sakit gua mah ngebayangin nya... Karena gua sendiri pernah ngerasain,1.80E+18,,,in,personal acc,0,2,3,https://x.com/jissookkiim/status/1799035204323156112,1.41E+18,jissookkiim";;;;;;
"1.80E+18,Fri Jan 27 12:15:40 +0000 2023,7,@moktiar @tomatapel_ Ini gak termasuk bullying sih tapi testimony menurut (gak) hemat Papa.,1.80E+18,,moktiar,in,In the middle of nowhere,0,2,0,https://x.com/DaddyMinusSugar/status/1799740330415415707,1.68E+18,DaddyMinusSugar";;;;;;
"1.80E+18,Fri Jan 27 12:16:00 +0000 2023,5560, 𝙄𝙙𝙤𝙡 𝙮𝙖𝙣𝙜 𝙜𝙖 𝙨𝙥𝙚𝙖𝙠 𝙪𝙥 𝙗𝙚𝙧𝙖𝙧𝙩𝙞 𝙯𝙞𝙤𝙣𝙞𝙨𝙩 Boikot kerjasama promosi terkadang dijadikan sebuah momentum untuk melakukan hate speech/bullying ke member tertentu. Yang tentunya hal ini sudah jauh dari tujuan makna dan fokus boikot yang dilakukan. https://t.co/AaIhqfHwh6,1.80E+18,https://pbs.twimg.com/media/GPmIJDGb0AAPug9.jpg,,in,,138,507,3257,https://x.com/nctzenhumanity/status/1799622016724807902,1.58E+18,nctzenhumanity";;;;;;
"1.74E+18,Fri Jan 27 12:21:46 +0000 2023,12096,terlepas isi debat hrs diakui tim kampanye 02 ini jago. Tau gimana memutar balik opini negatif jd menguntungkan paslon. Isu HAM dicounter gemoy. Blunder debat? dicounter personal bullying. Counter2nya ini masif n cepet di semua lini sosmed. apa krn itu di survei sll teratas?,1.74E+18,,,in,,235,374,2650,https://x.com/anandabadudu/status/1744599966507737417,116244358,anandabadudu";;;;;;
"1.80E+18,Fri Jan 27 12:22:11 +0000 2023,0,Aksi Bullying atau Perundungan oleh sesama murid dialami siswi SMPN 1 Pulau Beringin Oku Selatan Sumatera Selatan. Sebuah video aksi perundungan viral di media sosial. Dalam video terlihat salah satu siswi SMPN 1 Pulau Beringin Oku Selatan Sumatera Selatan melakukan https://t.co/ucLrzZWe9I,1.80E+18,https://pbs.twimg.com/ext_tw_video_thumb/1800421106106724352/pu/img/7R-BSBQB_MymrEUH.jpg,,in,""Pulo Gadung, Indonesia"",0,0,0,https://x.com/tvOneNews/status/1800423743107506600,55507370,tvOneNews";;;;;;
"1.72E+18,Fri Jan 27 12:33:28 +0000 2023,7830,Ada baiknya polisi segera menangkap guru wali kelas ini karena crime of omission . Sebab banyak bullying dan kejahatan di dunia pendidikan yg penyebab utamanya adalah pembiaran dari para guru. Satu guru sampah ini dipenjara maka guru2 lainnya akan belajar dgn cepat.,1.72E+18,,,in,Indonesia,82,548,2743,https://x.com/PartaiSocmed/status/1719536557458326013,869327120,PartaiSocmed";;;;;;
"1.80E+18,Fri Jan 27 12:38:53 +0000 2023,3,@kdrama_menfess Mulai muak dg template drama sekolah-sekolah elite dengan isu bullying,1.80E+18,,kdrama_menfess,in,,0,0,0,https://x.com/miaowbou/status/1799254340785295679,2749144475,miaowbou";;;;;;
"1.80E+18,Fri Jan 27 12:39:14 +0000 2023,4,Kemaren siang tu tiba2 kepikiran abin gk mngkin ada isu bullying dia mah korban bully trus malemnya ada itu apa aku mulai menumbuhkan intuisi ke abin? Soalnya aku intuitif cm ke hal yg berdampak sama psikologiku saja brarti aku bneran naksir sm abin ,1.80E+18,,,in,,0,1,0,https://x.com/15JariSukuna/status/1800774030716498359,1.11E+18,15JariSukuna";;;;;;
"1.80E+18,Fri Jan 27 12:40:16 +0000 2023,5,maksudnya itu ANAK KECIL ANJG yall are bullying A CHILD gw yakin lo semua waktu kecil jg pernah ngelakuin hal goblok dan blm bisa paham certain things sumpah lo pada tuh suka ngebully aja lo suka jadiin orang random sebagai samsak emosi lo,1.80E+18,,vix8en,in,ID,0,0,0,https://x.com/vix8en/status/1800398712361169401,2810694138,vix8en";;;;;;
"1.80E+18,Fri Jan 27 12:45:29 +0000 2023,1,NGL orang² isi questionnya pada normal semua :) Laen banget di gua kek pada kenapa sih anjay nanya nya yg aneh² . Kalo gak verbal bullying ke arah Sex terus .,1.80E+18,,,in,Jakarta,0,0,0,https://x.com/umyfutureboyfie/status/1798027299478237657,7.45E+17,umyfutureboyfie";;;;;;
"1.80E+18,Fri Jan 27 12:51:51 +0000 2023,4,@TechmenID bagus mengurangi witch hunt bullying online doxxxing dan ungkit ungkit likes ini likes itu stalker pengangguran jadi kekurangan bahan,1.80E+18,,TechmenID,in,,0,0,1,https://x.com/elfvido/status/1800974085457051916,74099399,elfvido";;;;;;
"1.80E+18,Fri Jan 27 13:12:13 +0000 2023,3,@TMIHARINI Bullying itu peristiwa sekolah. Jadi sekolah hrs bertanggungjawab jawab. Bully yg menimbulkan luka apalagi kematian bully sudah jadi kriminal. Tindak pidana. Urusan polisi dan pengadilan. Kepsek yg gagal melindungi siswanya dari bully. Dia minimal dikembalikan jadi guru.,1.80E+18,,TMIHARINI,in,Jakarta Capital Region,0,0,0,https://x.com/endanghidayat/status/1800440487620596099,81766731,endanghidayat";;;;;;
"1.80E+18,Fri Jan 27 13:14:05 +0000 2023,3,Kanit Binmas Polsek Junrejo dengan didampingi oleh Bhabinkamtibmas Desa Junrejo Briptu Dicky Putra Sermanto melakukan pembinaan dan penyuluhan di SMP Diponegoro Kec Batu dengan meteri bahaya perbuatan bullying atau perundungan. https://t.co/ydKy0pyRKv,1.80E+18,https://pbs.twimg.com/media/GPxccaIaEAA8JcH.jpg,,in,,0,0,0,https://x.com/PidBatu/status/1800415646091792721,1950739980,PidBatu";;;;;;
"1.76E+18,Fri Jan 27 13:22:29 +0000 2023,4298, cw // pelecehan bully bullying kasus yg lagi rame geng t*i itu guys udah liat thread ini gak guys? soalnya aku liat ini blm rame threadnya,1.76E+18,,,in,Indonesia,126,254,487,https://x.com/tanyakanrl/status/1759810229498503394,1.33E+18,tanyakanrl";;;;;;
"1.80E+18,Fri Jan 27 13:25:56 +0000 2023,5,Ga habis pikir. Anak pelaku bullying itu sebenarnya pola asuh di keluarganya sperti apa sie? Klo dri klg broken. Bnyak koq..anak broken yg akhlaqnya bagus dan sukses. Klo dibilang dri ortu ekonomi lemah bnyak jg anak org gapunya akhlak nya mulia.,1.80E+18,,,in,Di sudut jalan,1,4,2,https://x.com/ButterCupdanie1/status/1800363258274337041,1.27E+18,ButterCupdanie1";;;;;;
